feature,cluster_id,cluster_size,cluster_members,min_similarity_to_cluster,sample_nunique,sample_constant_dev,longitudinal_nunique,longitudinal_constant
sizes_hist_1_500,1,43,cumul_in_auc|cumul_in_last|cumul_in_len|cumul_in_max|cumul_in_mean|cumul_in_slope_norm|cumul_in_std|cumul_interp_in_auc|cumul_interp_in_diffs_mean|cumul_interp_in_diffs_median|cumul_interp_in_diffs_p25|cumul_interp_in_diffs_p50|cumul_interp_in_diffs_p75|cumul_interp_in_diffs_p90|cumul_interp_in_last|cumul_interp_in_max|cumul_interp_in_mean|cumul_interp_in_slope|cumul_interp_in_std|cumul_out_len|ngrams_2_mean_count|ngrams_2_possible_windows|ngrams_2_sparsity|ngrams_2_total_occurrences|ngrams_3_mean_count|ngrams_3_possible_windows|ngrams_3_sparsity|ngrams_3_total_occurrences|ngrams_4_mean_count|ngrams_4_possible_windows|ngrams_4_sparsity|ngrams_4_total_occurrences|pps_w10_total_packets|pps_w1_total_packets|pps_w2_total_packets|pps_w5_total_packets|sizes_hist_1_500|sizes_hist_gt1500|sizes_sum|spectral_energy_high|spectral_energy_low|spectral_energy_mid|total_in,0.9768515947406863,5030,False,182,False
sizes_hist_gt1500,1,43,cumul_in_auc|cumul_in_last|cumul_in_len|cumul_in_max|cumul_in_mean|cumul_in_slope_norm|cumul_in_std|cumul_interp_in_auc|cumul_interp_in_diffs_mean|cumul_interp_in_diffs_median|cumul_interp_in_diffs_p25|cumul_interp_in_diffs_p50|cumul_interp_in_diffs_p75|cumul_interp_in_diffs_p90|cumul_interp_in_last|cumul_interp_in_max|cumul_interp_in_mean|cumul_interp_in_slope|cumul_interp_in_std|cumul_out_len|ngrams_2_mean_count|ngrams_2_possible_windows|ngrams_2_sparsity|ngrams_2_total_occurrences|ngrams_3_mean_count|ngrams_3_possible_windows|ngrams_3_sparsity|ngrams_3_total_occurrences|ngrams_4_mean_count|ngrams_4_possible_windows|ngrams_4_sparsity|ngrams_4_total_occurrences|pps_w10_total_packets|pps_w1_total_packets|pps_w2_total_packets|pps_w5_total_packets|sizes_hist_1_500|sizes_hist_gt1500|sizes_sum|spectral_energy_high|spectral_energy_low|spectral_energy_mid|total_in,0.9658182869468276,7830,False,188,False
sizes_sum,1,43,cumul_in_auc|cumul_in_last|cumul_in_len|cumul_in_max|cumul_in_mean|cumul_in_slope_norm|cumul_in_std|cumul_interp_in_auc|cumul_interp_in_diffs_mean|cumul_interp_in_diffs_median|cumul_interp_in_diffs_p25|cumul_interp_in_diffs_p50|cumul_interp_in_diffs_p75|cumul_interp_in_diffs_p90|cumul_interp_in_last|cumul_interp_in_max|cumul_interp_in_mean|cumul_interp_in_slope|cumul_interp_in_std|cumul_out_len|ngrams_2_mean_count|ngrams_2_possible_windows|ngrams_2_sparsity|ngrams_2_total_occurrences|ngrams_3_mean_count|ngrams_3_possible_windows|ngrams_3_sparsity|ngrams_3_total_occurrences|ngrams_4_mean_count|ngrams_4_possible_windows|ngrams_4_sparsity|ngrams_4_total_occurrences|pps_w10_total_packets|pps_w1_total_packets|pps_w2_total_packets|pps_w5_total_packets|sizes_hist_1_500|sizes_hist_gt1500|sizes_sum|spectral_energy_high|spectral_energy_low|spectral_energy_mid|total_in,0.975662514510642,57178,False,195,False
spectral_energy_high,1,43,cumul_in_auc|cumul_in_last|cumul_in_len|cumul_in_max|cumul_in_mean|cumul_in_slope_norm|cumul_in_std|cumul_interp_in_auc|cumul_interp_in_diffs_mean|cumul_interp_in_diffs_median|cumul_interp_in_diffs_p25|cumul_interp_in_diffs_p50|cumul_interp_in_diffs_p75|cumul_interp_in_diffs_p90|cumul_interp_in_last|cumul_interp_in_max|cumul_interp_in_mean|cumul_interp_in_slope|cumul_interp_in_std|cumul_out_len|ngrams_2_mean_count|ngrams_2_possible_windows|ngrams_2_sparsity|ngrams_2_total_occurrences|ngrams_3_mean_count|ngrams_3_possible_windows|ngrams_3_sparsity|ngrams_3_total_occurrences|ngrams_4_mean_count|ngrams_4_possible_windows|ngrams_4_sparsity|ngrams_4_total_occurrences|pps_w10_total_packets|pps_w1_total_packets|pps_w2_total_packets|pps_w5_total_packets|sizes_hist_1_500|sizes_hist_gt1500|sizes_sum|spectral_energy_high|spectral_energy_low|spectral_energy_mid|total_in,0.9739483614088205,57916,False,195,False
spectral_energy_low,1,43,cumul_in_auc|cumul_in_last|cumul_in_len|cumul_in_max|cumul_in_mean|cumul_in_slope_norm|cumul_in_std|cumul_interp_in_auc|cumul_interp_in_diffs_mean|cumul_interp_in_diffs_median|cumul_interp_in_diffs_p25|cumul_interp_in_diffs_p50|cumul_interp_in_diffs_p75|cumul_interp_in_diffs_p90|cumul_interp_in_last|cumul_interp_in_max|cumul_interp_in_mean|cumul_interp_in_slope|cumul_interp_in_std|cumul_out_len|ngrams_2_mean_count|ngrams_2_possible_windows|ngrams_2_sparsity|ngrams_2_total_occurrences|ngrams_3_mean_count|ngrams_3_possible_windows|ngrams_3_sparsity|ngrams_3_total_occurrences|ngrams_4_mean_count|ngrams_4_possible_windows|ngrams_4_sparsity|ngrams_4_total_occurrences|pps_w10_total_packets|pps_w1_total_packets|pps_w2_total_packets|pps_w5_total_packets|sizes_hist_1_500|sizes_hist_gt1500|sizes_sum|spectral_energy_high|spectral_energy_low|spectral_energy_mid|total_in,0.9739436255866348,57916,False,195,False
spectral_energy_mid,1,43,cumul_in_auc|cumul_in_last|cumul_in_len|cumul_in_max|cumul_in_mean|cumul_in_slope_norm|cumul_in_std|cumul_interp_in_auc|cumul_interp_in_diffs_mean|cumul_interp_in_diffs_median|cumul_interp_in_diffs_p25|cumul_interp_in_diffs_p50|cumul_interp_in_diffs_p75|cumul_interp_in_diffs_p90|cumul_interp_in_last|cumul_interp_in_max|cumul_interp_in_mean|cumul_interp_in_slope|cumul_interp_in_std|cumul_out_len|ngrams_2_mean_count|ngrams_2_possible_windows|ngrams_2_sparsity|ngrams_2_total_occurrences|ngrams_3_mean_count|ngrams_3_possible_windows|ngrams_3_sparsity|ngrams_3_total_occurrences|ngrams_4_mean_count|ngrams_4_possible_windows|ngrams_4_sparsity|ngrams_4_total_occurrences|pps_w10_total_packets|pps_w1_total_packets|pps_w2_total_packets|pps_w5_total_packets|sizes_hist_1_500|sizes_hist_gt1500|sizes_sum|spectral_energy_high|spectral_energy_low|spectral_energy_mid|total_in,0.9739387987363184,57916,False,195,False
total_in,1,43,cumul_in_auc|cumul_in_last|cumul_in_len|cumul_in_max|cumul_in_mean|cumul_in_slope_norm|cumul_in_std|cumul_interp_in_auc|cumul_interp_in_diffs_mean|cumul_interp_in_diffs_median|cumul_interp_in_diffs_p25|cumul_interp_in_diffs_p50|cumul_interp_in_diffs_p75|cumul_interp_in_diffs_p90|cumul_interp_in_last|cumul_interp_in_max|cumul_interp_in_mean|cumul_interp_in_slope|cumul_interp_in_std|cumul_out_len|ngrams_2_mean_count|ngrams_2_possible_windows|ngrams_2_sparsity|ngrams_2_total_occurrences|ngrams_3_mean_count|ngrams_3_possible_windows|ngrams_3_sparsity|ngrams_3_total_occurrences|ngrams_4_mean_count|ngrams_4_possible_windows|ngrams_4_sparsity|ngrams_4_total_occurrences|pps_w10_total_packets|pps_w1_total_packets|pps_w2_total_packets|pps_w5_total_packets|sizes_hist_1_500|sizes_hist_gt1500|sizes_sum|spectral_energy_high|spectral_energy_low|spectral_energy_mid|total_in,0.9679981604730754,5632,False,181,False
burst_histogram_2,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9762465570829413,4106,False,185,False
cumul_interp_out_auc,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.976624289050485,57754,False,195,False
cumul_interp_out_diffs_mean,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9782793187766818,8508,False,185,False
cumul_interp_out_diffs_median,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.977386662558623,17345,False,184,False
cumul_interp_out_diffs_p25,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9743129504931306,30399,False,189,False
cumul_interp_out_diffs_p50,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.977386662558623,17345,False,184,False
cumul_interp_out_diffs_p75,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9741977445668036,29716,False,192,False
cumul_interp_out_diffs_p90,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9701631024381759,39038,False,193,False
cumul_interp_out_last,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9782751508164866,8003,False,185,False
cumul_interp_out_max,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9782751508164866,8003,False,185,False
cumul_interp_out_mean,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9766470798833464,57675,False,195,False
cumul_interp_out_slope,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9777734043259151,57838,False,195,False
cumul_interp_out_std,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9777501111251559,57835,False,195,False
cumul_out_auc,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9738962747912288,57629,False,195,False
cumul_out_last,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9782751508164866,8003,False,185,False
cumul_out_max,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9782751508164866,8003,False,185,False
cumul_out_mean,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9766251006150334,57872,False,195,False
cumul_out_std,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9777311818215688,57916,False,195,False
ngrams_2_top3_count,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9743129504931306,4491,False,184,False
ngrams_3_top2_count,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9797812830095843,4246,False,184,False
ngrams_3_top3_count,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.971650080449903,4154,False,187,False
ngrams_4_top2_count,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9778896496929113,4091,False,183,False
ngrams_4_top3_count,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9701631024381759,3901,False,181,False
total_out,2,24,burst_histogram_2|cumul_interp_out_auc|cumul_interp_out_diffs_mean|cumul_interp_out_diffs_median|cumul_interp_out_diffs_p25|cumul_interp_out_diffs_p50|cumul_interp_out_diffs_p75|cumul_interp_out_diffs_p90|cumul_interp_out_last|cumul_interp_out_max|cumul_interp_out_mean|cumul_interp_out_slope|cumul_interp_out_std|cumul_out_auc|cumul_out_last|cumul_out_max|cumul_out_mean|cumul_out_std|ngrams_2_top3_count|ngrams_3_top2_count|ngrams_3_top3_count|ngrams_4_top2_count|ngrams_4_top3_count|total_out,0.9782751508164866,8003,False,185,False
cumul_in_diffs_mean,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9557101408464023,50703,False,194,False
cumul_in_pct_increasing,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9557101408464023,50703,False,194,False
cumul_in_slope,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9557101408464023,57916,False,195,False
cumul_out_diffs_mean,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9557101408464023,50703,False,194,False
cumul_out_pct_increasing,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9557101408464023,50703,False,194,False
cumul_out_slope,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9557101408464023,57916,False,195,False
pps_w10_in_out,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9563126122772662,50454,False,195,False
pps_w1_in_out,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9563126122772662,50454,False,195,False
pps_w2_in_out,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9563126122772662,50454,False,195,False
pps_w5_in_out,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9563126122772662,50454,False,195,False
ratio_in_total,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9563126122772662,50454,False,195,False
ratio_out_in,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9563126122772662,50454,False,195,False
ratio_out_total,3,13,cumul_in_diffs_mean|cumul_in_pct_increasing|cumul_in_slope|cumul_out_diffs_mean|cumul_out_pct_increasing|cumul_out_slope|pps_w10_in_out|pps_w1_in_out|pps_w2_in_out|pps_w5_in_out|ratio_in_total|ratio_out_in|ratio_out_total,0.9563126122772662,50454,False,195,False
cumul_out_slope_norm,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9797012079749129,57916,False,195,False
ngrams_2_max_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9717652045432588,5463,False,185,False
ngrams_2_std_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9685745804447857,54162,False,194,False
ngrams_2_top1_count,4,10,cumul_out_slope_norm|ngrams_2_max_count|ngrams_2_std_count|ngrams_2_top1_count|ngrams_3_max_count|ngrams_3_std_count|ngrams_3_top1_count|ngrams_4_max_count|ngrams_4_std_count|ngrams_4_top1_count,0.9717652045432588,5463,False,185,False
