fold,prototype_type,query_type,distance_metric,site_label,n_queries,top1_accuracy,top5_accuracy,mrr,mean_true_rank
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,107,282,0.031914893617021274,0.32978723404255317,0.17595999098746595,11.73049645390071
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,108,311,0.7684887459807074,0.7717041800643086,0.7785883283342515,7.594855305466238
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,109,325,0.1753846153846154,0.4646153846153846,0.33039845038928156,7.110769230769231
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,11,316,0.46835443037974683,0.6930379746835443,0.5758939310730519,8.693037974683545
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,110,209,0.2727272727272727,0.7703349282296651,0.42865503838924934,7.248803827751196
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,113,327,0.1743119266055046,0.3730886850152905,0.2970711901949422,9.418960244648318
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,117,321,0.37694704049844235,1.0,0.6651090342679128,1.763239875389408
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,12,328,0.018292682926829267,0.24390243902439024,0.15576895994715703,19.701219512195124
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,14,276,0.2898550724637681,0.4057971014492754,0.3672664981351704,14.268115942028986
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,18,328,0.006097560975609756,0.1676829268292683,0.1132764080812654,18.51219512195122
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,2,327,0.4525993883792049,0.9113149847094801,0.6159735524414424,2.672782874617737
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,21,329,0.17325227963525835,0.49240121580547114,0.33178554684343003,9.659574468085106
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,24,245,0.37142857142857144,0.5510204081632653,0.4721272323609388,6.346938775510204
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,25,333,0.33633633633633636,0.47147147147147145,0.4257701572981912,10.612612612612613
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,27,332,0.1566265060240964,0.4457831325301205,0.29014767303629446,18.099397590361445
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,28,326,0.4110429447852761,0.5736196319018405,0.5148824888472128,4.674846625766871
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,29,329,0.0364741641337386,0.0911854103343465,0.09546078785717273,26.851063829787233
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,31,272,0.29044117647058826,0.7279411764705882,0.46707988702473996,4.205882352941177
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,34,315,0.10476190476190476,0.2984126984126984,0.2123754779601259,19.082539682539682
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,35,329,0.1337386018237082,0.3860182370820669,0.2654722544382683,11.395136778115502
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,36,323,0.39628482972136225,0.56656346749226,0.49161163198476215,8.31578947368421
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,37,333,0.1111111111111111,0.30930930930930933,0.21935172225706268,16.234234234234233
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,39,325,0.28923076923076924,0.5661538461538461,0.43165840380677256,5.664615384615384
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,40,323,0.0,0.4613003095975232,0.14417218761686182,21.374613003095977
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,41,253,0.3794466403162055,0.6600790513833992,0.514894423914243,6.683794466403162
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,42,320,0.0625,0.665625,0.31263111020923523,4.821875
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,43,316,0.4778481012658228,0.629746835443038,0.5854640349102375,3.911392405063291
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,45,297,0.27946127946127947,0.38047138047138046,0.34360578289456895,24.858585858585858
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,46,305,0.009836065573770493,0.36721311475409835,0.18591535990349167,8.170491803278688
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,47,326,0.05828220858895705,0.36503067484662577,0.20893146228220166,11.306748466257668
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,48,314,0.0,0.0,0.052034537463577085,20.226114649681527
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,50,326,0.0,0.03987730061349693,0.07747139756290604,18.368098159509202
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,51,266,0.16917293233082706,0.5789473684210527,0.3664102501508516,4.909774436090226
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,52,325,0.10461538461538461,0.3384615384615385,0.23598166499304074,13.65846153846154
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,53,326,0.19325153374233128,0.46319018404907975,0.33928804491505116,6.757668711656442
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,54,328,0.14329268292682926,0.6371951219512195,0.37299814327748126,7.3932926829268295
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,55,321,0.20249221183800623,0.42990654205607476,0.323693478823201,12.95638629283489
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,57,269,0.0,0.0037174721189591076,0.06405312681391906,17.4089219330855
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,6,286,0.1258741258741259,0.5594405594405595,0.346260921479453,6.36013986013986
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,60,332,0.015060240963855422,0.28313253012048195,0.15640157714102673,14.081325301204819
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,61,330,0.40606060606060607,0.8757575757575757,0.6039311141918093,3.3333333333333335
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,63,331,0.03927492447129909,0.32628398791540786,0.19996405379475207,8.283987915407854
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,68,330,0.05454545454545454,0.2606060606060606,0.1719924950655837,16.71818181818182
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,7,328,0.29573170731707316,0.5335365853658537,0.40919501970891586,17.13719512195122
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,71,329,0.45288753799392095,0.6504559270516718,0.5493666201496598,20.306990881458965
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,72,304,0.01644736842105263,0.28289473684210525,0.15289431799336373,14.118421052631579
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,76,296,0.060810810810810814,0.4391891891891892,0.26107078884710844,9.530405405405405
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,77,302,0.1357615894039735,0.23509933774834438,0.2063682377571706,24.04635761589404
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,78,334,0.16766467065868262,0.3652694610778443,0.2863367805076349,13.350299401197605
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,80,334,0.32934131736526945,0.47904191616766467,0.41811088060921636,10.410179640718562
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,81,260,0.27307692307692305,0.7153846153846154,0.468959851654392,4.769230769230769
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,86,329,0.20364741641337386,1.0,0.5319148936170213,2.2158054711246202
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,89,330,0.006060606060606061,0.08484848484848485,0.09771593026144472,16.112121212121213
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,9,328,0.06097560975609756,0.4268292682926829,0.22542499139528174,12.28048780487805
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,90,318,0.12578616352201258,0.4088050314465409,0.28173429794013694,18.644654088050313
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,92,235,0.14893617021276595,0.5914893617021276,0.35852197204825487,6.004255319148936
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,96,330,0.11212121212121212,0.5,0.30853905644188506,6.703030303030303
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,97,311,0.5530546623794212,1.0,0.740085744908896,1.6655948553054662
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,cosine,98,326,0.147239263803681,0.37116564417177916,0.2649936389962223,13.825153374233128
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,0,300,0.10666666666666667,0.5966666666666667,0.31665524527798977,5.616666666666666
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,10,326,0.11349693251533742,0.5521472392638037,0.3157968173134184,9.13803680981595
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,102,317,0.08832807570977919,0.416403785488959,0.2596603102712529,10.16403785488959
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,104,327,0.09785932721712538,0.36085626911314983,0.25319463426938094,9.198776758409785
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,105,243,0.09053497942386832,0.6296296296296297,0.30038973137193914,5.539094650205762
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,106,288,0.09027777777777778,0.4756944444444444,0.2928954223721423,6.21875
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,107,282,0.03900709219858156,0.35106382978723405,0.198697889206749,9.904255319148936
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,108,311,0.7427652733118971,0.7459807073954984,0.7489397211665884,15.093247588424438
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,109,325,0.2246153846153846,0.4430769230769231,0.3456275605810909,8.843076923076923
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,11,316,0.3639240506329114,0.5664556962025317,0.47333056898756176,11.560126582278482
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,110,209,0.12440191387559808,0.5741626794258373,0.2645497346706814,18.167464114832537
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,113,327,0.18654434250764526,0.382262996941896,0.29629031556990715,12.79816513761468
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,117,321,0.3426791277258567,1.0,0.6536863966770509,1.763239875389408
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,12,328,0.003048780487804878,0.4268292682926829,0.152028278643778,19.66768292682927
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,14,276,0.286231884057971,0.427536231884058,0.37307215101539765,10.36231884057971
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,18,328,0.012195121951219513,0.40853658536585363,0.18866254058541967,8.173780487804878
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,2,327,0.42507645259938837,0.8685015290519877,0.5945829639569521,3.253822629969419
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,21,329,0.18541033434650456,0.5288753799392097,0.3455938909113744,9.455927051671733
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,24,245,0.363265306122449,0.563265306122449,0.47101008986712006,6.808163265306122
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,25,333,0.3813813813813814,0.4804804804804805,0.4624910895084465,7.87987987987988
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,27,332,0.1927710843373494,0.463855421686747,0.3280427381685143,12.021084337349398
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,28,326,0.2791411042944785,0.4171779141104294,0.3685982631124456,10.831288343558283
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,29,329,0.0364741641337386,0.0972644376899696,0.10241051360477799,24.52887537993921
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,31,272,0.30514705882352944,0.6323529411764706,0.45610620093776943,4.698529411764706
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,34,315,0.11746031746031746,0.4031746031746032,0.2641338709034531,9.006349206349206
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,35,329,0.1580547112462006,0.48936170212765956,0.3197202328820323,6.680851063829787
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,36,323,0.38699690402476783,0.5232198142414861,0.46438340366796865,12.969040247678018
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,37,333,0.12012012012012012,0.35135135135135137,0.25465953926300766,9.60960960960961
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,39,325,0.32,0.6,0.4551884995080754,6.206153846153846
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,40,323,0.0030959752321981426,0.46439628482972134,0.20306739437899166,19.625386996904023
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,41,253,0.39920948616600793,0.6245059288537549,0.5114936330532729,9.296442687747035
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,42,320,0.178125,0.9375,0.4613876488095238,2.978125
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,43,316,0.5632911392405063,0.6455696202531646,0.6244796157295668,5.170886075949367
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,45,297,0.3771043771043771,0.43097643097643096,0.42709017612257877,14.609427609427609
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,46,305,0.022950819672131147,0.4885245901639344,0.22236677029709817,6.363934426229508
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,47,326,0.05521472392638037,0.38650306748466257,0.21393458711957705,11.269938650306749
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,48,314,0.0,0.09235668789808917,0.09721295827216912,12.726114649681529
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,50,326,0.0,0.3773006134969325,0.18058064456273484,8.536809815950921
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,51,266,0.15413533834586465,0.7368421052631579,0.3941407919898382,4.43984962406015
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,52,325,0.10461538461538461,0.3630769230769231,0.24988476250351307,11.218461538461538
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,53,326,0.22085889570552147,0.5245398773006135,0.3817878264007345,5.361963190184049
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,54,328,0.21036585365853658,0.7591463414634146,0.47003649432689165,4.966463414634147
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,55,321,0.2087227414330218,0.5015576323987538,0.36403054742505425,9.161993769470405
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,57,269,0.0037174721189591076,0.06691449814126393,0.09666242916317601,13.769516728624536
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,6,286,0.26573426573426573,0.6083916083916084,0.4421320413954618,5.006993006993007
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,60,332,0.08433734939759036,0.3704819277108434,0.23249450661437635,11.61144578313253
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,61,330,0.3333333333333333,0.896969696969697,0.5702611884885287,3.484848484848485
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,63,331,0.02416918429003021,0.622356495468278,0.25540437225124774,5.262839879154079
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,68,330,0.06363636363636363,0.3393939393939394,0.20913243383439523,10.078787878787878
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,7,328,0.3048780487804878,0.5365853658536586,0.41907011142048656,13.695121951219512
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,71,329,0.46808510638297873,0.6200607902735562,0.5437140857743166,24.319148936170212
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,72,304,0.023026315789473683,0.46381578947368424,0.21290603896930851,7.519736842105263
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,76,296,0.12837837837837837,0.5067567567567568,0.3103559575585516,8.858108108108109
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,77,302,0.1357615894039735,0.2185430463576159,0.18764488124904607,48.01655629139073
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,78,334,0.2125748502994012,0.47305389221556887,0.35611312604211665,8.359281437125748
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,80,334,0.2994011976047904,0.47005988023952094,0.39495930958006314,12.074850299401197
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,81,260,0.4230769230769231,0.7730769230769231,0.5682522870882785,4.165384615384616
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,86,329,0.2857142857142857,0.9969604863221885,0.5706686930091185,2.1702127659574466
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,89,330,0.015151515151515152,0.4303030303030303,0.20316180162068512,8.969696969696969
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,9,328,0.0701219512195122,0.4329268292682927,0.2373437713785269,12.237804878048781
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,90,318,0.14779874213836477,0.5125786163522013,0.33432507238190523,8.632075471698114
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,92,235,0.37872340425531914,0.6382978723404256,0.523816479029245,4.412765957446808
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,96,330,0.11515151515151516,0.41818181818181815,0.2806699935500801,8.424242424242424
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,97,311,0.572347266881029,1.0,0.7516077170418006,1.6366559485530547
A_EARLY_TO_MIDDLE,daily_balanced_median,capture,euclidean,98,326,0.16257668711656442,0.36503067484662577,0.2678025772529678,13.757668711656441
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,0,14,0.5,0.8571428571428571,0.6488095238095237,2.7142857142857144
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,10,14,0.6428571428571429,0.7857142857142857,0.7313757670900527,3.642857142857143
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,102,14,0.42857142857142855,0.7142857142857143,0.5965277777777777,4.5
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,104,14,0.5714285714285714,0.7857142857142857,0.6783424908424909,4.428571428571429
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,105,12,0.5,0.8333333333333334,0.6493055555555555,2.6666666666666665
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,106,14,0.14285714285714285,0.9285714285714286,0.49472789115646254,2.642857142857143
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,107,14,0.35714285714285715,0.7857142857142857,0.5405612244897959,4.142857142857143
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,108,14,1.0,1.0,1.0,1.0
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,109,14,0.42857142857142855,0.9285714285714286,0.5773809523809523,3.142857142857143
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,11,14,0.9285714285714286,1.0,0.9464285714285714,1.2142857142857142
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,110,14,0.9285714285714286,1.0,0.9642857142857143,1.0714285714285714
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,113,14,0.6428571428571429,0.9285714285714286,0.7386363636363636,2.357142857142857
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,117,14,0.42857142857142855,1.0,0.7023809523809524,1.6428571428571428
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,12,14,0.2857142857142857,0.7857142857142857,0.49427437641723343,5.5
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,14,14,0.6428571428571429,1.0,0.8214285714285714,1.3571428571428572
A_EARLY_TO_MIDDLE,daily_balanced_median,daily_profile,cosine,18,14,0.2857142857142857,0.7142857142857143,0.4939935064935065,3.7142857142857144
