rank_temporal_stability,feature,valid_sites_min,missing_rows_max,ks_mean,ks_worst,wasserstein_norm_mean,wasserstein_norm_worst,median_shift_norm_mean,median_shift_norm_worst,ks_worst_stability_percentile,wasserstein_norm_worst_stability_percentile,median_shift_norm_worst_stability_percentile,temporal_stability_score
130,cumul_in_last,65,0,0.0251135761424857,0.028086082593688166,0.054408904968639336,0.07165148185920082,0.024474552238399987,0.03662420382165605,0.702572347266881,0.5562700964630225,0.4855305466237942,0.5814576634512326
131,cumul_in_max,65,0,0.0251135761424857,0.028086082593688166,0.054408904968639336,0.07165148185920082,0.024474552238399987,0.03662420382165605,0.702572347266881,0.5562700964630225,0.4855305466237942,0.5814576634512326
132,cumul_interp_in_last,65,0,0.0251135761424857,0.028086082593688166,0.054408904968639336,0.07165148185920082,0.024474552238399987,0.03662420382165605,0.702572347266881,0.5562700964630225,0.4855305466237942,0.5814576634512326
133,cumul_interp_in_max,65,0,0.0251135761424857,0.028086082593688166,0.054408904968639336,0.07165148185920082,0.024474552238399987,0.03662420382165605,0.702572347266881,0.5562700964630225,0.4855305466237942,0.5814576634512326
134,total_in,65,0,0.0251135761424857,0.028086082593688166,0.054408904968639336,0.07165148185920082,0.024474552238399987,0.03662420382165605,0.702572347266881,0.5562700964630225,0.4855305466237942,0.5814576634512326
135,cumul_interp_in_diffs_mean,65,0,0.0251135761424857,0.028086082593688166,0.054409306015775184,0.07165222732618684,0.024474552238399838,0.03662420382165583,0.702572347266881,0.5466237942122186,0.49517684887459806,0.5814576634512325
136,cumul_in_std,65,0,0.024374533462997523,0.02832320372030439,0.05459413331948498,0.07203260722013166,0.02253425424462288,0.033711950388407456,0.684887459807074,0.5369774919614148,0.5176848874598071,0.579849946409432
137,cumul_interp_in_std,65,0,0.024397112493712753,0.028330344193274404,0.0546028616683805,0.07202509427312219,0.022693720471290157,0.03394756948746355,0.6816720257234726,0.5401929260450161,0.5112540192926045,0.5777063236870311
138,pps_w1_min,65,0,0.02175658924363133,0.032634883865446995,0.07320644878742205,0.10592704822993153,0.0,0.0,0.4694533762057878,0.3311897106109325,0.927652733118971,0.5760986066452304
139,cumul_interp_in_slope,65,0,0.024397658790533534,0.02833186123817355,0.054580687413904795,0.0720680976324694,0.02260006205917302,0.03381309071992096,0.6784565916398714,0.5337620578778135,0.5144694533762058,0.5755627009646302
140,cumul_interp_out_diffs_p25,65,0,0.025071783793454983,0.031914334614943196,0.05322644688852008,0.06554481542567117,0.015986476966255454,0.023715415019766213,0.4758842443729904,0.662379421221865,0.5852090032154341,0.5744908896034299
141,pps_w5_std,65,0,0.02843477730414906,0.03357517717122083,0.04958260833682667,0.0541531106769039,0.03163202520840449,0.04680575565384123,0.45016077170418006,0.864951768488746,0.40836012861736337,0.5744908896034299
142,pps_w1_burst_count,65,0,0.03777554555262963,0.04478464971582263,0.06808596484179723,0.08354862017740956,0.0,0.0,0.3408360128617363,0.4405144694533762,0.927652733118971,0.5696677384780279
143,cumul_interp_in_diffs_p25,65,0,0.023792932459330934,0.027629430726826554,0.05497216934524168,0.07353040460088146,0.024691358024691964,0.037037037037037944,0.7234726688102894,0.5176848874598071,0.4630225080385852,0.5680600214362272
144,cumul_interp_out_diffs_std,65,0,0.02015670246225944,0.024967363841751078,0.08025228724723114,0.10373627276476345,0.018032067547135204,0.027110760958390948,0.7893890675241158,0.3408360128617363,0.5627009646302251,0.5643086816720256
145,cumul_interp_in_diffs_std,65,0,0.02015670246225944,0.024967363841751078,0.08025228724723084,0.10373627276476359,0.018032067547137726,0.027110760958394896,0.7893890675241158,0.33762057877813506,0.5594855305466238,0.5621650589496249
146,cumul_interp_in_diffs_p75,65,0,0.026441933208798396,0.029061984124665208,0.056086767882736234,0.07519781409963006,0.02227402227401562,0.03341103341102343,0.6688102893890675,0.4919614147909968,0.5209003215434084,0.5605573419078241
147,ngrams_4_max_count,65,0,0.026036744183954286,0.03565753819548098,0.05586171140527094,0.07428885978891926,0.009752662914371456,0.014616321559074299,0.432475884244373,0.5096463022508039,0.7315112540192926,0.5578778135048231
148,ngrams_4_top1_count,65,0,0.026036744183954286,0.03565753819548098,0.05586171140527094,0.07428885978891926,0.009752662914371456,0.014616321559074299,0.432475884244373,0.5096463022508039,0.7315112540192926,0.5578778135048231
149,ratio_out_bursts_total,65,0,0.016655368243657726,0.01842453323191462,0.08329640130926991,0.09731627166842333,0.0286165022150435,0.04312325637280029,0.8633440514469454,0.36012861736334406,0.43890675241157556,0.5541264737406216
150,ratio_in_bursts_total,65,0,0.016655368243659027,0.018424533231971962,0.08329640130925836,0.09731627166832364,0.02861650221504618,0.04312325637280029,0.8585209003215434,0.3633440514469453,0.43890675241157556,0.5535905680600214
151,ngrams_3_top5_count,65,0,0.023570336792090935,0.027164648419364723,0.08095709801482433,0.10308589250091947,0.018265221017514596,0.027522935779816515,0.7588424437299035,0.34726688102893893,0.5530546623794212,0.5530546623794212
152,cumul_out_auc,65,0,0.024068518743339196,0.027889285335276043,0.16274307537337515,0.20569114522137544,0.008835971743839885,0.013111005070035648,0.7202572347266881,0.12218649517684887,0.8070739549839229,0.54983922829582
153,last30_out_in_ratio,65,1,0.02205622683827894,0.027629236180527594,0.045698252862257614,0.051968914236854714,0.2197802197802199,0.32967032967032983,0.7266881028938906,0.8745980707395499,0.03215434083601286,0.5444801714898178
154,tam_5s_out_max,65,0,0.027284654411562376,0.036545742398852554,0.041099173162500724,0.05091841685921699,0.043635700461390314,0.06605222734254992,0.42765273311897106,0.8778135048231511,0.3215434083601286,0.542336548767417
155,burst_durations_kurtosis,65,0,0.023942197913519314,0.03161664958630961,0.045643207948833135,0.06500975846831847,0.0257316502974553,0.038612134488601055,0.4887459807073955,0.6688102893890675,0.4565916398713826,0.5380493033226151
156,burst_histogram_gt10,65,0,0.023175725250791552,0.031129709211336065,0.13078791996460376,0.16088916735538927,0.0,0.0,0.5048231511254019,0.17684887459807075,0.927652733118971,0.5364415862808145
157,ngrams_3_top2_count,65,0,0.027119115094154933,0.03721308001394244,0.05534428010153711,0.07422447124612568,0.012250453154871397,0.01835985312117503,0.41479099678456594,0.5144694533762058,0.6655948553054662,0.5316184351554126
158,ratio_out_in_bursts,65,0,0.016655368243657726,0.01842453323191462,0.1042636209942888,0.12644053035570532,0.028606466096758248,0.043108248343266715,0.8633440514469454,0.2829581993569132,0.4437299035369775,0.530010718113612
159,tam_3s_in_max,65,0,0.029001407559261245,0.03716600038817297,0.04835625059757573,0.05502789539266147,0.0458608465035722,0.06774193548387097,0.4212218649517685,0.8585209003215434,0.3086816720257235,0.5294748124330119
160,tam_5s_in_std,65,0,0.02547824552722743,0.03160187146883159,0.0524983915211624,0.06255883304850267,0.03865282616158298,0.056925806325293,0.4919614147909968,0.7234726688102894,0.3633440514469453,0.5262593783494105
161,sizes_max,65,0,0.04288474297272423,0.06013506352240239,0.06371841733393659,0.09474540930530095,0.0,0.0,0.2379421221864952,0.3858520900321543,0.927652733118971,0.5171489817792069
162,tam_5s_out_std,65,0,0.029721733533948098,0.03958123056309676,0.05066951881769969,0.05852215235533295,0.039851155916268415,0.06048818320569605,0.3954983922829582,0.8135048231511254,0.33762057877813506,0.5155412647374061
163,burst_histogram_6_10,65,0,0.020146032845529332,0.02747951055868858,0.05632747262440629,0.07725182786869425,0.047619047619047616,0.07142857142857142,0.7491961414790996,0.48231511254019294,0.2990353697749196,0.510182207931404
164,cumul_interp_out_skew,65,0,0.013813254557240454,0.017821033533687136,0.3417966748310563,0.4193479836412451,0.01652265432220316,0.024801473763974666,0.8745980707395499,0.07395498392282958,0.5755627009646302,0.5080385852090032
165,cumul_out_skew,65,0,0.013639855588121585,0.017480455371593262,0.4112058426180527,0.4836049815685269,0.015985467773014458,0.02397650602594316,0.8778135048231511,0.06430868167202572,0.5819935691318328,0.5080385852090031
166,cumul_interp_out_kurtosis,65,0,0.01687526492322065,0.018559389900574597,2.345636344149025,3.2737280693295654,0.014260485514776973,0.021627068115205175,0.8553054662379421,0.03536977491961415,0.6334405144694534,0.5080385852090031
167,tam_4s_out_max,65,0,0.028573723657909268,0.037203209784003655,0.04726283954128183,0.06236058598658661,0.03804293772421216,0.05756013745704467,0.4180064308681672,0.7331189710610932,0.3504823151125402,0.5005359056806002
168,first30_out_in_ratio,65,0,0.04695937463154712,0.06935916179425394,0.07012282663698455,0.09931189672228201,0.0,0.0,0.2170418006430868,0.3536977491961415,0.927652733118971,0.49946409431939975
169,tam_3s_out_std,65,0,0.031129720256669918,0.04089930585012913,0.05618007741185791,0.06159272374186739,0.03763515996687943,0.05703410499860687,0.3858520900321543,0.7427652733118971,0.36012861736334406,0.4962486602357985
170,tam_4s_out_std,65,0,0.029578307380059805,0.03887619263352182,0.05268098888152195,0.06440223818194221,0.034562239718278424,0.05239664384982976,0.40192926045016075,0.7009646302250804,0.37942122186495175,0.49410503751339757
171,cumul_out_kurtosis,65,0,0.017284857236892753,0.018601497813207968,4.303668557848461,4.443629701811862,0.01554984307326167,0.02355532537231405,0.8520900321543409,0.02572347266881029,0.5884244372990354,0.4887459807073955
172,cumul_interp_out_slope_norm,65,0,0.018951111457400627,0.021115508651549958,0.18080872779900692,0.24722561141415528,0.01930088645867514,0.02875910373160671,0.8231511254019293,0.09967845659163987,0.5434083601286174,0.4887459807073955
173,ngrams_4_top2_count,65,0,0.02743543261218856,0.03820917996990475,0.05787692443383367,0.07690618325938886,0.016817721927383407,0.025232403718459494,0.40514469453376206,0.4855305466237942,0.572347266881029,0.48767416934619506
174,first30_out_total_ratio,65,0,0.04695937463154712,0.06935916179425394,0.07832956754477269,0.11160829977364853,0.0,0.0,0.2170418006430868,0.31511254019292606,0.927652733118971,0.4866023579849947
175,iat_mean_out,65,0,0.02120493519706973,0.027510148823599923,0.09781280602074206,0.13056350847739168,0.02761263439716526,0.041072835024408214,0.7459807073954984,0.26366559485530544,0.45016077170418006,0.48660235798499457
176,first30_in_total_ratio,65,0,0.04695937463154828,0.06935916179426183,0.07832956754481787,0.11160829977369947,0.0,0.0,0.21221864951768488,0.31189710610932475,0.927652733118971,0.4839228295819935
177,tam_3s_out_max,65,0,0.03204207029622746,0.04264810378649331,0.0519752425322875,0.06231200414517584,0.037959286271965605,0.057729941291585124,0.36977491961414793,0.7363344051446945,0.3440514469453376,0.4833869239013933
178,tam_4s_in_std,65,0,0.027048791112385156,0.035387291550859123,0.05443951820608015,0.06554889409290274,0.040773651616945954,0.06034145882225064,0.43729903536977494,0.6559485530546624,0.3408360128617363,0.4780278670953912
179,cumul_interp_in_slope_norm,65,0,0.023100882323151346,0.03346172161603189,0.04870238098814093,0.06856990257419113,0.038352360118671915,0.057376697077971245,0.4533762057877814,0.6045016077170418,0.3536977491961415,0.4705251875669882
180,last30_out_total_ratio,65,0,0.02206875075183366,0.027611687702861987,0.05341192408050871,0.0690745027367251,0.2222222222222222,0.3333333333333333,0.7331189710610932,0.594855305466238,0.024115755627009645,0.4506966773847803
181,ngrams_3_topk_cumfrac,65,0,0.02841854828128763,0.039621262546884806,0.04713414665207336,0.06731435570971467,0.044452625291274056,0.06704043595869862,0.39228295819935693,0.639871382636656,0.31189710610932475,0.44801714898177925
182,burst_histogram_2,65,0,0.03112145951334337,0.041942897543533086,0.0595586230160847,0.0756208081008897,0.024601802070161022,0.037037037037037035,0.38263665594855306,0.4887459807073955,0.4678456591639871,0.4464094319399785
183,last30_in_total_ratio,65,0,0.02206875075187027,0.027611687702893795,0.053411924080495256,0.0690745027367419,0.22222222222222257,0.33333333333333387,0.729903536977492,0.5916398713826366,0.01607717041800643,0.4458735262593783
184,cumul_in_auc,65,0,0.02525530394010131,0.02935452610626002,0.161504252858556,0.2180937863413623,0.016236889644622984,0.024205667366167628,0.6430868167202572,0.1157556270096463,0.5787781350482315,0.4458735262593783
185,tam_4s_in_mean,65,0,0.024485463533551893,0.03132665738457585,0.06555314549666426,0.09354060496468851,0.02875715329112694,0.043298969072165,0.49517684887459806,0.39228295819935693,0.4340836012861736,0.4405144694533762
186,sizes_p90,65,0,0.08987812854744748,0.1347888079219376,0.08625854765701042,0.12938782148551564,0.0,0.0,0.10289389067524116,0.2733118971061093,0.927652733118971,0.4346195069667738
187,tam_3s_in_std,65,0,0.030215281967777303,0.04023506991896664,0.056950257930872085,0.06991261081580584,0.04432357978427687,0.06567193886396096,0.3890675241157556,0.5884244372990354,0.3247588424437299,0.4340836012861737
188,mean_time_between_bursts,65,0,0.021475469252195335,0.026944420966543814,0.29223579132231775,0.35809980740788033,0.027130226464175834,0.04099247592266951,0.7620578778135049,0.07717041800643087,0.4533762057877814,0.4308681672025723
189,tam_2s_in_mean,65,0,0.023835875266764894,0.03117974924554201,0.06835054873640824,0.09854083396131334,0.028822944027649632,0.04354322305229451,0.5016077170418006,0.35691318327974275,0.42765273311897106,0.4287245444801715
190,tam_3s_in_mean,65,0,0.02413166541652878,0.03161694965342898,0.0660402602709954,0.09441253510532154,0.03141094231691228,0.04731094168555543,0.4855305466237942,0.3890675241157556,0.40514469453376206,0.42658092175777057
191,pps_w10_std,65,0,0.031145279877794363,0.04475631191015206,0.05453514510371769,0.07276722798330978,0.031944892596519614,0.04746262113332607,0.3440514469453376,0.5273311897106109,0.40192926045016075,0.42443729903536975
192,tam_5s_in_mean,65,0,0.027197137939209488,0.035103946093328564,0.0645480152897262,0.09231777815565125,0.029232201809733013,0.04415823367065318,0.4405144694533762,0.3987138263665595,0.42443729903536975,0.4212218649517685
193,burst_histogram_3_5,65,0,0.02996705594609661,0.042643395116064076,0.06626675245947354,0.07740069455076769,0.031333622501751694,0.046511627906976744,0.3729903536977492,0.4790996784565916,0.4115755627009646,0.4212218649517685
194,tam_2s_out_std,65,0,0.033230462752539845,0.041995761416930344,0.06070122390225516,0.07115589688459227,0.04849702752338162,0.0721446261802482,0.37942122186495175,0.5852090032154341,0.2958199356913183,0.42015005359056806
195,concentration_25pct,65,0,0.02738076835642972,0.03425020245210819,0.0962769785869434,0.12682850565390047,0.021198300353961853,0.031744941714742306,0.44694533762057875,0.2797427652733119,0.5337620578778135,0.420150053590568
196,sizes_sum,65,0,0.029342485588821982,0.03286641107151245,0.06843987323399904,0.09140992124811063,0.032950469015249145,0.04920867150621228,0.4630225080385852,0.40514469453376206,0.3858520900321543,0.4180064308681672
197,burst_durations_prop_gt_2s,65,0,0.03617454373299763,0.05135101962151223,1.2034512694373396,1.8258961889083498,0.0,0.0,0.2829581993569132,0.04180064308681672,0.927652733118971,0.417470525187567
198,burst_durations_longest_ratio,65,0,0.0347028064383221,0.0510579723376956,0.04238215826889711,0.06310306297612418,0.05498656674466162,0.08237063903762597,0.2861736334405145,0.7202572347266881,0.2379421221864952,0.41479099678456594
199,tam_1s_in_mean,65,0,0.02444493103930841,0.03215254203922058,0.06918652798340702,0.0995880296809716,0.030077725318900628,0.045360824742267984,0.47266881028938906,0.3504823151125402,0.4180064308681672,0.4137191854233655
200,pps_w2_std,65,0,0.032916047972049244,0.043220456750600544,0.05904081477432538,0.06895287716677365,0.05082183309044037,0.07534332575649239,0.35691318327974275,0.5980707395498392,0.27009646302250806,0.4083601286173633
201,burst_durations_sum,65,0,0.032254292453607336,0.0473840907973217,0.056288599702989266,0.06546678431960451,0.05452528996246695,0.08147159916542522,0.3183279742765273,0.6655948553054662,0.24115755627009647,0.4083601286173633
202,ngrams_4_top3_count,65,0,0.03216377548091089,0.04485297017035794,0.06261898733127101,0.07990611567452614,0.032638008648524584,0.049019607843137254,0.33762057877813506,0.45980707395498394,0.3890675241157556,0.3954983922829582
203,burst_durations_max,65,0,0.03387925595162115,0.04832900225068604,0.04686005809363458,0.06607078886144681,0.05717703484099292,0.08530956527644208,0.3086816720257235,0.6495176848874598,0.22508038585209003,0.39442658092175775
204,tam_2s_out_min,65,0,0.05214851225852509,0.07822276838778763,0.4811455327544205,0.7075392150842831,0.0,0.0,0.19292604501607716,0.05787781350482315,0.927652733118971,0.39281886387995707
205,ngrams_2_entropy,65,0,0.02934584557602526,0.03798721046527162,0.09186774247975178,0.12463617513195888,0.02441773893416187,0.036886973042773386,0.40836012861736337,0.29260450160771706,0.47266881028938906,0.3912111468381565
206,bytes_first25pct,65,0,0.02804154983670572,0.03313427310151851,0.14171787111839418,0.18083399741153278,0.01840639094483224,0.027364104186043976,0.45980707395498394,0.15434083601286175,0.5562700964630225,0.39013933547695606
207,sizes_p75,65,0,0.05589284756841806,0.0830949001583583,0.23481651372275167,0.3505289286344529,0.0,0.0,0.1607717041800643,0.08038585209003216,0.927652733118971,0.3896034297963558
208,sizes_skew,65,0,0.05856207618230186,0.08641094429741458,0.03755052166731098,0.04871550208141899,0.1101545605194418,0.16457374624522794,0.15434083601286175,0.8906752411575563,0.11254019292604502,0.3858520900321543
209,ngrams_2_top3_count,65,0,0.03628759792550664,0.0483454893395166,0.06671152968902554,0.08438191172981713,0.030594202457581873,0.04590163934426229,0.3054662379421222,0.43086816720257237,0.41479099678456594,0.3837084673097535
210,ngrams_3_top3_count,65,0,0.03401089652452579,0.0472474614341421,0.06492553462223995,0.08216341790050793,0.03515917016712953,0.052830188679245285,0.3215434083601286,0.45016077170418006,0.3762057877813505,0.38263665594855306
211,ngrams_3_entropy,65,0,0.0300743946244319,0.04272787582439996,0.05386961786536335,0.07902985832643869,0.04432074483465041,0.06644036103747007,0.3665594855305466,0.4630225080385852,0.31511254019292606,0.38156484458735257
212,tam_2s_in_std,65,0,0.03170555672282357,0.04384292019570102,0.06101696885202604,0.07765165910524813,0.04492282952349128,0.0664241078656885,0.34726688102893893,0.4758842443729904,0.3183279742765273,0.3804930332261522
213,tam_2s_in_max,65,0,0.03351671404258231,0.04538158331336095,0.05712441974095849,0.07174140117267347,0.05181172126508763,0.07661290322580645,0.33440514469453375,0.5434083601286174,0.2604501607717042,0.37942122186495175
214,burst_durations_cv,65,0,0.036386625893856696,0.052717686470758474,0.04799937743658931,0.06741259979976194,0.06447338485596109,0.09649805053655018,0.2797427652733119,0.6366559485530546,0.19935691318327975,0.37191854233654875
215,sizes_std,65,0,0.1107856640464338,0.14913395253555795,0.11042417664305267,0.16500725103299652,0.007441090348439683,0.010140309040695766,0.09967845659163987,0.17363344051446947,0.8327974276527331,0.3687031082529475
216,tam_2s_out_max,65,0,0.033214304053016876,0.04261332880232055,0.06237581416860214,0.08451016638481942,0.04914436731501339,0.07302709069493522,0.3762057877813505,0.42765273311897106,0.28938906752411575,0.36441586280814575
217,transition_p1_to_p1,65,0,0.03632059838147028,0.04846926205997326,0.06854258818886177,0.0913090046701663,0.03709933902538535,0.055900621118012424,0.3022508038585209,0.4115755627009646,0.3729903536977492,0.36227224008574493
218,burst_durations_mean,65,0,0.021862189167328183,0.029667614117335983,0.720167788722501,1.0000987273363446,0.031884595841381196,0.04809595329555537,0.6366559485530546,0.05144694533762058,0.3954983922829582,0.3612004287245445
219,pps_w10_min,65,0,0.02985765873251252,0.04274838512261386,0.0591475765071946,0.07854437473345514,0.05445413997098613,0.0810514786418401,0.3633440514469453,0.4662379421221865,0.24437299035369775,0.3579849946409432
220,pps_w2_max,65,0,0.03386179118067998,0.04592493218627747,0.05887719073226572,0.08127416347649166,0.04998223658826092,0.07413010590015129,0.3311897106109325,0.4565916398713826,0.2829581993569132,0.35691318327974275
221,tam_1s_out_std,65,0,0.03603950972916788,0.043172384045167655,0.06710473204541213,0.08407781180223929,0.05146900835770613,0.07645445681430084,0.36012861736334406,0.4340836012861736,0.26366559485530544,0.35262593783494106
222,pps_w1_std,65,0,0.03667397815308193,0.04764595439836622,0.06710562072727093,0.0834032746008448,0.05030273970621326,0.07484914563538445,0.31189710610932475,0.44694533762057875,0.2797427652733119,0.3461950696677385
223,burst_durations_entropy,65,0,0.03084282795802007,0.04368955805991881,0.06908458158763242,0.1030904584148579,0.04218935461373933,0.06327498559516782,0.3504823151125402,0.3440514469453376,0.3279742765273312,0.3408360128617363
224,bytes_last25pct,65,0,0.03864937321863166,0.053099028144019234,0.07192242524978139,0.0819151692658314,0.04724751852714295,0.0722171777218667,0.2765273311897106,0.4533762057877814,0.29260450160771706,0.3408360128617363
225,packets_last25pct,65,0,0.038147215789450656,0.05391076700835992,0.07238782598789813,0.08343019517065657,0.04474147180615554,0.0683010418472088,0.26688102893890675,0.4437299035369775,0.3022508038585209,0.337620578778135
226,tam_1s_in_std,65,0,0.03565739276939689,0.046953850327516033,0.06738996944897142,0.08772622440864869,0.05241272926280425,0.07777686121010549,0.3247588424437299,0.4180064308681672,0.2540192926045016,0.3322615219721329
227,iat_size_p90,65,0,0.03711491250312717,0.04692327577717692,0.06512861829043654,0.0927781017197883,0.05426593027005905,0.08078453501954809,0.3279742765273312,0.3954983922829582,0.24758842443729903,0.32368703108252944
228,ngrams_3_top4_count,65,0,0.03398395495179204,0.043271945496680564,0.10255038865557055,0.1543924207943439,0.038194155455755045,0.0572289156626506,0.3536977491961415,0.21864951768488747,0.35691318327974275,0.30975348338692393
229,ngrams_2_top4_frac,65,0,0.03661762116103717,0.04979240020579978,0.07778168405739903,0.110311291159528,0.05055661471760206,0.07506469439039425,0.2990353697749196,0.3183279742765273,0.2765273311897106,0.2979635584137192
230,ngrams_4_entropy,65,0,0.04288900868023532,0.06007315461315521,0.06194876366662765,0.09133811875127226,0.058757373353464516,0.08898892256878245,0.24115755627009647,0.40836012861736337,0.21543408360128619,0.2883172561629153
231,burst_durations_std,65,0,0.03632204319709678,0.050850903727233,0.08381779916360665,0.10796261932640713,0.05750795599000891,0.08666203019217128,0.2909967845659164,0.3215434083601286,0.22186495176848875,0.27813504823151125
232,burst_std,65,0,0.03289281119623571,0.037948960297181894,3.4867781172297683,4.016765799249476,0.034636355524086136,0.05082824486213692,0.4115755627009646,0.028938906752411574,0.38263665594855306,0.27438370846730975
233,mean_burst_size_in,65,0,0.025009671794208158,0.03443465079131264,23.809103111203125,25.4760258493388,0.03748296849031191,0.056085356437331105,0.4437299035369775,0.003215434083601286,0.36977491961414793,0.27224008574490893
234,tam_5s_out_min,65,0,0.04390667268097522,0.057783849805949083,0.22918934134443636,0.33740084164132955,0.024691358024691357,0.037037037037037035,0.2540192926045016,0.09003215434083602,0.4678456591639871,0.27063236870310825
235,ngrams_4_top5_count,65,0,0.03913280578628908,0.056405880603638825,0.14162162126786718,0.20092837237671018,0.02918571523222686,0.044444444444444446,0.2604501607717042,0.12861736334405144,0.4212218649517685,0.27009646302250806
236,tam_1s_in_max,65,0,0.04040926438171153,0.05503537915586976,0.07481804087529408,0.10560977570364953,0.061722740395292026,0.09177215189873418,0.26366559485530544,0.33440514469453375,0.2057877813504823,0.2679528403001072
237,tam_1s_out_max,65,0,0.04360706481040746,0.05369815095346275,0.08215789500264054,0.11924303431604001,0.058805284420854066,0.08736059479553904,0.27009646302250806,0.2990353697749196,0.21864951768488747,0.26259378349410506
238,iat_std_in,65,0,0.04095321769965173,0.06072456741246718,0.06511502430560827,0.09700107824625126,0.07313499193995539,0.10969734510447272,0.2347266881028939,0.3665594855305466,0.1832797427652733,0.26152197213290457
239,sizes_mean,65,0,0.09314803426463503,0.125489625360504,0.12448391892723565,0.18591870389592288,0.02078870125900933,0.03332466724360013,0.1157556270096463,0.1414790996784566,0.5273311897106109,0.26152197213290457
240,ngrams_4_top4_count,65,0,0.0368560565428977,0.05051937821649888,0.12873851996620392,0.19549878610949684,0.04022935128598527,0.060836501901140684,0.2958199356913183,0.13183279742765272,0.33440514469453375,0.25401929260450157
241,burst_max,65,0,0.03025863401473187,0.03334285655297797,0.49313367793875235,0.5760813416561544,0.05555555555555555,0.08333333333333333,0.4565916398713826,0.06109324758842444,0.23311897106109325,0.25026795284030007
242,pps_w1_max,65,0,0.042896970653550325,0.05892480621367868,0.07999501631984075,0.11731754712774142,0.06804956494861499,0.10141509433962265,0.24758842443729903,0.3022508038585209,0.18971061093247588,0.2465166130760986
243,pps_w5_min,65,0,0.04843763259949315,0.06619571719475792,0.2340306743816635,0.348090296715918,0.02898550724637684,0.04347826086956526,0.22186495176848875,0.08360128617363344,0.43086816720257237,0.24544480171489816
244,times_std,65,0,0.04284427425504959,0.05728610217070518,0.09174276234672797,0.13676520823983648,0.05857819435980403,0.08920115081000424,0.2572347266881029,0.2508038585209003,0.21221864951768488,0.24008574490889603
245,pps_w2_burst_count,65,0,0.04085968203438658,0.05349187732877325,0.07853168138794812,0.09102054333009979,0.2222222222222222,0.3333333333333333,0.2733118971061093,0.41479099678456594,0.024115755627009645,0.23740621650589497
246,packets_last10pct,65,0,0.04335929322705415,0.05856383055511988,0.12684965832453945,0.147117216801374,0.055832652372608545,0.0837728728702381,0.2508038585209003,0.2315112540192926,0.2282958199356913,0.23687031082529475
247,iat_std_out,65,0,0.04614903762307687,0.06561241542388163,0.07997571470569179,0.11437648219321678,0.07501834282169634,0.11202392846431064,0.22508038585209003,0.3054662379421222,0.18006430868167203,0.23687031082529475
248,global_packet_count_75,65,0,0.04210384871304482,0.0598356648601307,0.09595226982433845,0.13044702944572142,0.06705267448928612,0.10119595216191353,0.24437299035369775,0.26688102893890675,0.19292604501607716,0.23472668810289388
249,DoA,65,0,0.05932738574390208,0.08250066704367431,0.08863339767229571,0.09654233416579493,0.0923720636873309,0.13479171661542858,0.16881028938906753,0.3762057877813505,0.1495176848874598,0.2315112540192926
250,duration,65,0,0.05932738574390208,0.08250066704367431,0.08863339767229571,0.09654233416579493,0.0923720636873309,0.13479171661542858,0.16881028938906753,0.3762057877813505,0.1495176848874598,0.2315112540192926
251,times_duration,65,0,0.05932738574390208,0.08250066704367431,0.08863339767229571,0.09654233416579493,0.0923720636873309,0.13479171661542858,0.16881028938906753,0.3762057877813505,0.1495176848874598,0.2315112540192926
252,times_max,65,0,0.05932738574390208,0.08250066704367431,0.0886333980125336,0.09654233452021013,0.0923720636873309,0.13479171661542858,0.16881028938906753,0.36977491961414793,0.1495176848874598,0.22936763129689175
253,iat_size_p25,65,0,0.052586846271166464,0.07345270132903875,0.07716622316143218,0.10618721059795094,0.09876543209876544,0.14814814814814817,0.2057877813504823,0.3279742765273312,0.13504823151125403,0.22293676312968916
254,bytes_last10pct,65,0,0.04592067450588907,0.06366766623590919,0.1541937173294874,0.18725417300996866,0.04890969777113096,0.07364184961518652,0.2315112540192926,0.1382636655948553,0.2861736334405145,0.21864951768488747
255,tam_4s_out_min,65,0,0.05373953121603579,0.07389959670669927,0.06690111473277399,0.09500725188358573,0.16333333333333333,0.25,0.19614147909967847,0.38263665594855306,0.07717041800643087,0.21864951768488747
256,time_to_first_big_burst,65,6479,0.05700535931528398,0.08058805238742461,0.09798689659737941,0.12619107499830118,0.07053862560109075,0.1048068574536389,0.18006430868167203,0.2861736334405145,0.1864951768488746,0.21757770632368703
257,burst_durations_prop_gt_1s,65,0,0.03541655496084086,0.047630037454325924,0.4901598046847752,0.7125399483295421,0.050833960972424284,0.07585492675655603,0.31511254019292606,0.05466237942122187,0.26688102893890675,0.2122186495176849
258,ngrams_4_top5_frac,65,0,0.12052553050637989,0.16520050227305405,0.09620256233932944,0.1342884434270677,0.04919928189740763,0.06829822183904616,0.07395498392282958,0.2572347266881029,0.3054662379421222,0.21221864951768488
259,transition_rate,65,0,0.11680256941239091,0.15885945472058494,0.10819497568712322,0.15672961498221616,0.04130603237483383,0.0576173051772789,0.08360128617363344,0.19935691318327975,0.34726688102893893,0.21007502679528403
260,ngrams_2_top2_frac,65,0,0.1167897248931078,0.15922373850806115,0.10880481931089053,0.15751148738838558,0.040482230102510765,0.05645301719836804,0.07717041800643087,0.1832797427652733,0.3665594855305466,0.2090032154340836
261,burst_durations_var,65,0,0.03632204319709678,0.050850903727233,1.2847557757773915,1.7054897986805388,0.04987315472998296,0.0752404969611761,0.2909967845659164,0.04501607717041801,0.2733118971061093,0.20310825294748125
