track,site_label,model,n,accuracy,mean_true_rank
DEV_FROZEN,39,MACRO_LTD,284,0.6126760563380281,3.3309859154929575
DEV_FROZEN,39,MACRO_LTD_FINAL,284,0.5704225352112676,2.915492957746479
DEV_FROZEN,39,LTD_HYBRID_FINAL,284,0.5140845070422535,2.609154929577465
DEV_FROZEN,40,MICRO_FINAL,219,0.4200913242009132,6.575342465753424
DEV_FROZEN,40,MACRO_XGB,219,0.0091324200913242,19.69406392694064
DEV_FROZEN,40,MACRO_LTD,219,0.0,15.744292237442922
DEV_FROZEN,40,MACRO_LTD_FINAL,219,0.0045662100456621,15.940639269406393
DEV_FROZEN,40,LTD_HYBRID_FINAL,219,0.3561643835616438,6.018264840182648
DEV_FROZEN,41,MICRO_FINAL,267,0.30711610486891383,6.8277153558052435
DEV_FROZEN,41,MACRO_XGB,267,0.5056179775280899,3.8202247191011236
DEV_FROZEN,41,MACRO_LTD,267,0.17228464419475656,15.621722846441948
DEV_FROZEN,41,MACRO_LTD_FINAL,267,0.49812734082397003,4.7790262172284645
DEV_FROZEN,41,LTD_HYBRID_FINAL,267,0.5842696629213483,2.8951310861423223
DEV_FROZEN,42,MICRO_FINAL,279,0.46236559139784944,8.10394265232975
DEV_FROZEN,42,MACRO_XGB,279,0.17921146953405018,3.6272401433691757
DEV_FROZEN,42,MACRO_LTD,279,0.043010752688172046,6.344086021505376
DEV_FROZEN,42,MACRO_LTD_FINAL,279,0.12186379928315412,3.7132616487455197
DEV_FROZEN,42,LTD_HYBRID_FINAL,279,0.5268817204301075,2.5448028673835124
DEV_FROZEN,43,MICRO_FINAL,260,0.5269230769230769,5.565384615384615
DEV_FROZEN,43,MACRO_XGB,260,0.16153846153846155,3.4653846153846155
DEV_FROZEN,43,MACRO_LTD,260,0.1346153846153846,4.161538461538462
DEV_FROZEN,43,MACRO_LTD_FINAL,260,0.39615384615384613,2.2884615384615383
DEV_FROZEN,43,LTD_HYBRID_FINAL,260,0.7307692307692307,1.6384615384615384
DEV_FROZEN,45,MICRO_FINAL,273,0.5238095238095238,3.318681318681319
DEV_FROZEN,45,MACRO_XGB,273,0.08058608058608059,7.424908424908425
DEV_FROZEN,45,MACRO_LTD,273,0.01098901098901099,17.996336996336996
DEV_FROZEN,45,MACRO_LTD_FINAL,273,0.02197802197802198,8.304029304029305
DEV_FROZEN,45,LTD_HYBRID_FINAL,273,0.5531135531135531,2.9816849816849818
DEV_FROZEN,46,MICRO_FINAL,284,0.3873239436619718,10.619718309859154
DEV_FROZEN,46,MACRO_XGB,284,0.13028169014084506,3.3767605633802815
DEV_FROZEN,46,MACRO_LTD,284,0.014084507042253521,8.204225352112676
DEV_FROZEN,46,MACRO_LTD_FINAL,284,0.15140845070422534,3.3380281690140845
DEV_FROZEN,46,LTD_HYBRID_FINAL,284,0.49295774647887325,2.2077464788732395
DEV_FROZEN,47,MICRO_FINAL,295,0.6237288135593221,5.840677966101695
DEV_FROZEN,47,MACRO_XGB,295,0.4101694915254237,1.9694915254237289
DEV_FROZEN,47,MACRO_LTD,295,0.006779661016949152,23.827118644067795
DEV_FROZEN,47,MACRO_LTD_FINAL,295,0.2542372881355932,4.345762711864407
DEV_FROZEN,47,LTD_HYBRID_FINAL,295,0.6610169491525424,2.5796610169491525
DEV_FROZEN,48,MICRO_FINAL,260,0.3230769230769231,8.580769230769231
DEV_FROZEN,48,MACRO_XGB,260,0.023076923076923078,5.423076923076923
DEV_FROZEN,48,MACRO_LTD,260,0.4269230769230769,3.5846153846153848
DEV_FROZEN,48,MACRO_LTD_FINAL,260,0.04230769230769231,3.5692307692307694
DEV_FROZEN,48,LTD_HYBRID_FINAL,260,0.41923076923076924,2.45
DEV_FROZEN,50,MICRO_FINAL,290,0.2482758620689655,15.593103448275862
DEV_FROZEN,50,MACRO_XGB,290,0.0,14.13448275862069
DEV_FROZEN,50,MACRO_LTD,290,0.0,9.848275862068965
DEV_FROZEN,50,MACRO_LTD_FINAL,290,0.0034482758620689655,8.065517241379311
DEV_FROZEN,50,LTD_HYBRID_FINAL,290,0.22758620689655173,6.165517241379311
DEV_FROZEN,51,MICRO_FINAL,299,0.006688963210702341,24.51505016722408
DEV_FROZEN,51,MACRO_XGB,299,0.47491638795986624,2.882943143812709
DEV_FROZEN,51,MACRO_LTD,299,0.07692307692307693,4.896321070234114
DEV_FROZEN,51,MACRO_LTD_FINAL,299,0.5050167224080268,2.150501672240803
DEV_FROZEN,51,LTD_HYBRID_FINAL,299,0.2809364548494983,2.919732441471572
DEV_FROZEN,52,MICRO_FINAL,291,0.5395189003436426,6.86254295532646
DEV_FROZEN,52,MACRO_XGB,291,0.10309278350515463,7.082474226804123
DEV_FROZEN,52,MACRO_LTD,291,0.006872852233676976,23.31958762886598
DEV_FROZEN,52,MACRO_LTD_FINAL,291,0.06872852233676977,11.862542955326461
DEV_FROZEN,52,LTD_HYBRID_FINAL,291,0.5670103092783505,5.580756013745704
DEV_FROZEN,53,MICRO_FINAL,298,0.674496644295302,4.218120805369128
