track,variant,site_label,n,accuracy,top5_accuracy,mrr,mean_true_rank
DEV_FROZEN,MICRO_LTD_OUTER55,36,305,0.09836065573770492,0.5967213114754099,0.3035351453665151,5.5967213114754095
DEV_FROZEN,MICRO_LTD_OUTER55,37,316,0.24367088607594936,0.38924050632911394,0.3232482693792992,21.939873417721518
DEV_FROZEN,MICRO_LTD_OUTER55,39,284,0.5809859154929577,0.9049295774647887,0.7136185092439453,2.7288732394366195
DEV_FROZEN,MICRO_LTD_OUTER55,40,219,0.2922374429223744,0.5662100456621004,0.42247771468177214,7.127853881278539
DEV_FROZEN,MICRO_LTD_OUTER55,41,267,0.4157303370786517,0.5393258426966292,0.4901867257159406,9.299625468164795
DEV_FROZEN,MICRO_LTD_OUTER55,42,279,0.40860215053763443,0.7706093189964157,0.5763223183939297,3.6881720430107525
DEV_FROZEN,MICRO_LTD_OUTER55,43,260,0.7038461538461539,0.9115384615384615,0.7900199727173411,2.1384615384615384
DEV_FROZEN,MICRO_LTD_OUTER55,45,273,0.4249084249084249,0.5824175824175825,0.513688522914805,8.893772893772894
DEV_FROZEN,MICRO_LTD_OUTER55,46,284,0.29577464788732394,0.6725352112676056,0.4703813607158405,4.679577464788732
DEV_FROZEN,MICRO_LTD_OUTER55,47,295,0.42033898305084744,0.6271186440677966,0.5191325077696565,10.640677966101695
DEV_FROZEN,MICRO_LTD_OUTER55,48,260,0.45,0.9038461538461539,0.651899204596573,2.6153846153846154
DEV_FROZEN,MICRO_LTD_OUTER55,50,290,0.20689655172413793,0.5206896551724138,0.3610282707903006,7.9206896551724135
DEV_FROZEN,MICRO_LTD_OUTER55,51,299,0.09698996655518395,0.6521739130434783,0.31751524601659725,5.150501672240803
DEV_FROZEN,MICRO_LTD_OUTER55,52,291,0.4329896907216495,0.6116838487972509,0.5233767806980766,11.570446735395189
DEV_FROZEN,MICRO_LTD_OUTER55,53,298,0.412751677852349,0.5838926174496645,0.5039430910110874,12.912751677852349
DEV_FROZEN,MICRO_LTD_OUTER55,54,288,0.6284722222222222,0.7777777777777778,0.6933290064128005,7.916666666666667
DEV_FROZEN,MICRO_LTD_OUTER55,55,281,0.12099644128113879,0.2491103202846975,0.19955434698469646,24.537366548042705
DEV_FROZEN,MICRO_LTD_OUTER55,57,240,0.3333333333333333,0.7708333333333334,0.513974277607211,3.8833333333333333
DEV_FROZEN,MICRO_LTD_OUTER55,6,325,0.6430769230769231,0.8707692307692307,0.7411451467303326,2.873846153846154
DEV_FROZEN,MICRO_LTD_OUTER55,60,293,0.16382252559726962,0.40955631399317405,0.28863334306050636,16.392491467576793
DEV_FROZEN,MICRO_LTD_OUTER55,61,276,0.33695652173913043,0.9818840579710145,0.6215924775707384,2.0543478260869565
DEV_FROZEN,MICRO_LTD_OUTER55,63,274,0.2737226277372263,0.6277372262773723,0.4276174092806661,6.390510948905109
DEV_FROZEN,MICRO_LTD_OUTER55,68,289,0.6193771626297578,0.7647058823529411,0.6862176823946555,6.076124567474048
DEV_FROZEN,MICRO_LTD_OUTER55,7,338,0.04437869822485207,0.5532544378698225,0.2587967773604921,6.455621301775148
DEV_FROZEN,MICRO_LTD_OUTER55,71,289,0.23529411764705882,0.43944636678200694,0.3387625390497814,15.0
DEV_FROZEN,MICRO_LTD_OUTER55,72,297,0.3872053872053872,0.5084175084175084,0.4658966888812899,9.232323232323232
DEV_FROZEN,MICRO_LTD_OUTER55,76,269,0.5315985130111525,0.7434944237918215,0.630797224933458,5.08550185873606
DEV_FROZEN,MICRO_LTD_OUTER55,77,257,0.0,0.023346303501945526,0.035202636251294085,41.36575875486381
DEV_FROZEN,MICRO_LTD_OUTER55,78,293,0.20477815699658702,0.41638225255972694,0.31831023940740594,14.013651877133105
DEV_FROZEN,MICRO_LTD_OUTER55,80,287,0.34146341463414637,0.5121951219512195,0.4413214952880139,11.710801393728223
DEV_FROZEN,MICRO_LTD_OUTER55,81,238,0.6134453781512605,0.8949579831932774,0.7285997361157688,2.6260504201680672
DEV_FROZEN,MICRO_LTD_OUTER55,86,292,0.9075342465753424,1.0,0.9429223744292237,1.1575342465753424
DEV_FROZEN,MICRO_LTD_OUTER55,89,273,0.2490842490842491,0.4945054945054945,0.37687102811166856,8.666666666666666
DEV_FROZEN,MICRO_LTD_OUTER55,9,337,0.02373887240356083,0.13056379821958458,0.1336158695342243,11.17507418397626
DEV_FROZEN,MICRO_LTD_OUTER55,90,178,0.016853932584269662,0.21910112359550563,0.1455271864976356,10.94943820224719
DEV_FROZEN,MICRO_LTD_OUTER55,92,286,0.24475524475524477,0.5454545454545454,0.38798281918133537,8.027972027972028
DEV_FROZEN,MICRO_LTD_OUTER55,96,290,0.5379310344827586,0.7862068965517242,0.6542290785891713,3.8379310344827586
DEV_FROZEN,MICRO_LTD_OUTER55,97,282,0.12056737588652482,1.0,0.5555555555555556,1.9078014184397163
DEV_FROZEN,MICRO_LTD_OUTER55,98,289,0.42560553633217996,0.5813148788927336,0.511669051964942,8.145328719723183
DEV_FROZEN,HYBRID_NO_LTD_RENORM,0,299,0.7424749163879598,0.9765886287625418,0.8451838017055409,1.5317725752508362
DEV_FROZEN,HYBRID_NO_LTD_RENORM,10,329,0.513677811550152,0.7416413373860182,0.6196790289285374,6.1063829787234045
DEV_FROZEN,HYBRID_NO_LTD_RENORM,102,282,0.3191489361702128,0.9219858156028369,0.5778836279183182,2.6595744680851063
DEV_FROZEN,HYBRID_NO_LTD_RENORM,104,264,0.44696969696969696,0.8787878787878788,0.6244033271021907,2.977272727272727
DEV_FROZEN,HYBRID_NO_LTD_RENORM,105,276,0.5181159420289855,0.7210144927536232,0.6222325580787418,5.0144927536231885
DEV_FROZEN,HYBRID_NO_LTD_RENORM,106,253,0.7035573122529645,0.9841897233201581,0.8205550707526993,1.5770750988142292
DEV_FROZEN,HYBRID_NO_LTD_RENORM,107,236,0.6313559322033898,0.9915254237288136,0.7941384180790961,1.5847457627118644
DEV_FROZEN,HYBRID_NO_LTD_RENORM,108,288,0.9513888888888888,0.9930555555555556,0.967283950617284,1.1388888888888888
DEV_FROZEN,HYBRID_NO_LTD_RENORM,109,290,0.6103448275862069,0.8896551724137931,0.7373248686179721,2.406896551724138
DEV_FROZEN,HYBRID_NO_LTD_RENORM,11,303,0.8382838283828383,0.9900990099009901,0.9127652050919377,1.273927392739274
DEV_FROZEN,HYBRID_NO_LTD_RENORM,110,293,0.6962457337883959,1.0,0.803811149032992,1.651877133105802
DEV_FROZEN,HYBRID_NO_LTD_RENORM,113,289,0.4982698961937716,0.9515570934256056,0.6810321454785123,2.2768166089965396
DEV_FROZEN,HYBRID_NO_LTD_RENORM,117,289,0.29411764705882354,1.0,0.5461361014994233,2.311418685121107
DEV_FROZEN,HYBRID_NO_LTD_RENORM,12,312,0.4519230769230769,0.8108974358974359,0.6121980787563367,3.342948717948718
